size,array_type,algorithm,repeats,time_ms
89300,reversed,introsort,3,3.89623
89300,almost_sorted,quick,3,6.70873
89300,almost_sorted,introsort,3,3.8557
89400,random,quick,3,12.8552
89400,random,introsort,3,11.9508
89400,reversed,quick,3,6.341
89400,reversed,introsort,3,4.6235
89400,almost_sorted,quick,3,7.78887
89400,almost_sorted,introsort,3,3.98843
89500,random,quick,3,17.9028
89500,random,introsort,3,13.8129
89500,reversed,quick,3,7.88683
89500,reversed,introsort,3,4.27183
89500,almost_sorted,quick,3,6.9729
89500,almost_sorted,introsort,3,6.3376
89600,random,quick,3,20.0914
89600,random,introsort,3,11.2894
89600,reversed,quick,3,7.9998
89600,reversed,introsort,3,4.60663
89600,almost_sorted,quick,3,6.4845
89600,almost_sorted,introsort,3,3.4782
89700,random,quick,3,14.7354
89700,random,introsort,3,11.9362
89700,reversed,quick,3,8.6797
89700,reversed,introsort,3,3.78827
89700,almost_sorted,quick,3,10.1088
89700,almost_sorted,introsort,3,5.13197
89800,random,quick,3,13.778
89800,random,introsort,3,16.5336
89800,reversed,quick,3,8.65583
89800,reversed,introsort,3,5.86237
89800,almost_sorted,quick,3,6.50097
89800,almost_sorted,introsort,3,3.90987
89900,random,quick,3,18.3878
89900,random,introsort,3,14.0045
89900,reversed,quick,3,10.6153
89900,reversed,introsort,3,6.4887
89900,almost_sorted,quick,3,8.79253
89900,almost_sorted,introsort,3,5.25537
90000,random,quick,3,19.3096
90000,random,introsort,3,12.7502
90000,reversed,quick,3,10.0447
90000,reversed,introsort,3,4.5973
90000,almost_sorted,quick,3,6.41453
90000,almost_sorted,introsort,3,3.5994
90100,random,quick,3,15.6292
90100,random,introsort,3,11.3993
90100,reversed,quick,3,7.6049
90100,reversed,introsort,3,4.92617
90100,almost_sorted,quick,3,9.66247
90100,almost_sorted,introsort,3,5.21233
90200,random,quick,3,21.1618
90200,random,introsort,3,17.4281
90200,reversed,quick,3,10.4109
90200,reversed,introsort,3,6.06317
90200,almost_sorted,quick,3,11.5556
90200,almost_sorted,introsort,3,5.56063
90300,random,quick,3,19.2222
90300,random,introsort,3,12.6282
90300,reversed,quick,3,7.95027
90300,reversed,introsort,3,5.0828
90300,almost_sorted,quick,3,7.2353
90300,almost_sorted,introsort,3,3.70367
90400,random,quick,3,16.0753
90400,random,introsort,3,12.6212
90400,reversed,quick,3,6.84943
90400,reversed,introsort,3,3.68237
90400,almost_sorted,quick,3,6.59023
90400,almost_sorted,introsort,3,3.7183
90500,random,quick,3,14.9416
90500,random,introsort,3,11.0295
90500,reversed,quick,3,6.9948
90500,reversed,introsort,3,4.23963
90500,almost_sorted,quick,3,7.22663
90500,almost_sorted,introsort,3,4.0908
90600,random,quick,3,13.5021
90600,random,introsort,3,10.6841
90600,reversed,quick,3,6.52113
90600,reversed,introsort,3,3.63203
90600,almost_sorted,quick,3,6.85027
90600,almost_sorted,introsort,3,6.9753
90700,random,quick,3,17.4675
90700,random,introsort,3,12.6364
90700,reversed,quick,3,10.9017
90700,reversed,introsort,3,4.155
90700,almost_sorted,quick,3,10.1139
90700,almost_sorted,introsort,3,3.65507
90800,random,quick,3,15.7366
90800,random,introsort,3,13.0759
90800,reversed,quick,3,9.30427
90800,reversed,introsort,3,3.54763
90800,almost_sorted,quick,3,8.98627
90800,almost_sorted,introsort,3,6.3075
90900,random,quick,3,20.9183
90900,random,introsort,3,16.4624
90900,reversed,quick,3,9.6137
90900,reversed,introsort,3,5.43457
90900,almost_sorted,quick,3,8.8436
90900,almost_sorted,introsort,3,4.98083
91000,random,quick,3,19.3345
91000,random,introsort,3,15.201
91000,reversed,quick,3,10.0416
91000,reversed,introsort,3,5.1873
91000,almost_sorted,quick,3,9.69177
91000,almost_sorted,introsort,3,4.61653
91100,random,quick,3,19.4678
91100,random,introsort,3,16.9141
91100,reversed,quick,3,8.7362
91100,reversed,introsort,3,6.31737
91100,almost_sorted,quick,3,8.4131
91100,almost_sorted,introsort,3,5.1403
91200,random,quick,3,13.1247
91200,random,introsort,3,13.3655
91200,reversed,quick,3,8.8643
91200,reversed,introsort,3,3.75087
91200,almost_sorted,quick,3,6.59007
91200,almost_sorted,introsort,3,3.7691
91300,random,quick,3,15.1923
91300,random,introsort,3,13.8132
91300,reversed,quick,3,9.39693
91300,reversed,introsort,3,6.62077
91300,almost_sorted,quick,3,9.59203
91300,almost_sorted,introsort,3,4.96243
91400,random,quick,3,18.8459
91400,random,introsort,3,15.2933
91400,reversed,quick,3,6.48657
91400,reversed,introsort,3,3.8539
91400,almost_sorted,quick,3,11.1743
91400,almost_sorted,introsort,3,5.09277
91500,random,quick,3,17.4953
91500,random,introsort,3,14.2113
91500,reversed,quick,3,7.09933
91500,reversed,introsort,3,3.86153
91500,almost_sorted,quick,3,8.31567
91500,almost_sorted,introsort,3,3.90573
91600,random,quick,3,17.6442
91600,random,introsort,3,11.4765
91600,reversed,quick,3,7.60537
91600,reversed,introsort,3,5.39297
91600,almost_sorted,quick,3,8.5605
91600,almost_sorted,introsort,3,5.38503
91700,random,quick,3,17.5113
91700,random,introsort,3,12.5608
91700,reversed,quick,3,6.58427
91700,reversed,introsort,3,4.1877
91700,almost_sorted,quick,3,7.48563
91700,almost_sorted,introsort,3,3.99413
91800,random,quick,3,15.5402
91800,random,introsort,3,12.8179
91800,reversed,quick,3,6.44813
91800,reversed,introsort,3,3.6781
91800,almost_sorted,quick,3,7.8958
91800,almost_sorted,introsort,3,3.8596
91900,random,quick,3,14.3455
91900,random,introsort,3,15.6065
91900,reversed,quick,3,8.4985
91900,reversed,introsort,3,4.91283
91900,almost_sorted,quick,3,10.2453
91900,almost_sorted,introsort,3,5.08727
92000,random,quick,3,17.8347
92000,random,introsort,3,18.5777
92000,reversed,quick,3,11.4473
92000,reversed,introsort,3,5.77357
92000,almost_sorted,quick,3,9.0012
92000,almost_sorted,introsort,3,4.06647
92100,random,quick,3,18.5135
92100,random,introsort,3,15.9597
92100,reversed,quick,3,8.11927
92100,reversed,introsort,3,4.09033
92100,almost_sorted,quick,3,8.63713
92100,almost_sorted,introsort,3,4.28973
92200,random,quick,3,18.9641
92200,random,introsort,3,17.4533
92200,reversed,quick,3,10.6151
92200,reversed,introsort,3,5.16697
92200,almost_sorted,quick,3,10.6568
92200,almost_sorted,introsort,3,6.9203
92300,random,quick,3,19.1646
92300,random,introsort,3,15.3528
92300,reversed,quick,3,8.55617
92300,reversed,introsort,3,4.24817
92300,almost_sorted,quick,3,7.60887
92300,almost_sorted,introsort,3,5.56043
92400,random,quick,3,16.7813
92400,random,introsort,3,15.9316
92400,reversed,quick,3,9.6355
92400,reversed,introsort,3,3.80547
92400,almost_sorted,quick,3,7.4866
92400,almost_sorted,introsort,3,3.68107
92500,random,quick,3,15.13
92500,random,introsort,3,12.6329
92500,reversed,quick,3,6.67283
92500,reversed,introsort,3,3.7159
92500,almost_sorted,quick,3,9.68453
92500,almost_sorted,introsort,3,6.6799
92600,random,quick,3,18.7159
92600,random,introsort,3,17.6132
92600,reversed,quick,3,9.52533
92600,reversed,introsort,3,5.2741
92600,almost_sorted,quick,3,7.8412
92600,almost_sorted,introsort,3,6.89197
92700,random,quick,3,21.5295
92700,random,introsort,3,10.9842
92700,reversed,quick,3,7.54453
92700,reversed,introsort,3,5.70053
92700,almost_sorted,quick,3,11.2732
92700,almost_sorted,introsort,3,5.90517
92800,random,quick,3,20.1536
92800,random,introsort,3,14.3674
92800,reversed,quick,3,6.70297
92800,reversed,introsort,3,3.7723
92800,almost_sorted,quick,3,6.84283
92800,almost_sorted,introsort,3,7.17937
92900,random,quick,3,14.5138
92900,random,introsort,3,12.8713
92900,reversed,quick,3,7.70127
92900,reversed,introsort,3,3.8006
92900,almost_sorted,quick,3,7.81893
92900,almost_sorted,introsort,3,3.8313
93000,random,quick,3,13.3709
93000,random,introsort,3,13.6936
93000,reversed,quick,3,7.4762
93000,reversed,introsort,3,3.89697
93000,almost_sorted,quick,3,9.9196
93000,almost_sorted,introsort,3,3.921
93100,random,quick,3,17.7858
93100,random,introsort,3,11.8068
93100,reversed,quick,3,9.638
93100,reversed,introsort,3,3.8507
93100,almost_sorted,quick,3,9.24723
93100,almost_sorted,introsort,3,3.91453
93200,random,quick,3,13.6934
93200,random,introsort,3,13.5425
93200,reversed,quick,3,7.59047
93200,reversed,introsort,3,4.14967
93200,almost_sorted,quick,3,7.85363
93200,almost_sorted,introsort,3,5.85063
93300,random,quick,3,17.6348
93300,random,introsort,3,15.5373
93300,reversed,quick,3,9.11227
93300,reversed,introsort,3,6.531
93300,almost_sorted,quick,3,9.62553
93300,almost_sorted,introsort,3,5.18377
93400,random,quick,3,18.2149
93400,random,introsort,3,13.2249
93400,reversed,quick,3,8.49047
93400,reversed,introsort,3,5.49647
93400,almost_sorted,quick,3,7.3608
93400,almost_sorted,introsort,3,5.38253
93500,random,quick,3,18.8268
93500,random,introsort,3,13.8419
93500,reversed,quick,3,9.03033
93500,reversed,introsort,3,5.51487
93500,almost_sorted,quick,3,8.20367
93500,almost_sorted,introsort,3,4.69877
93600,random,quick,3,16.4641
93600,random,introsort,3,17.7794
93600,reversed,quick,3,8.3787
93600,reversed,introsort,3,5.59203
93600,almost_sorted,quick,3,7.54207
93600,almost_sorted,introsort,3,5.1314
93700,random,quick,3,18.3309
93700,random,introsort,3,12.3891
93700,reversed,quick,3,7.45773
93700,reversed,introsort,3,5.2045
93700,almost_sorted,quick,3,8.23007
93700,almost_sorted,introsort,3,4.2399
93800,random,quick,3,17.4183
93800,random,introsort,3,15.0613
93800,reversed,quick,3,9.41877
93800,reversed,introsort,3,3.84093
93800,almost_sorted,quick,3,9.8248
93800,almost_sorted,introsort,3,3.95193
93900,random,quick,3,15.6976
93900,random,introsort,3,15.4277
93900,reversed,quick,3,7.2638
93900,reversed,introsort,3,5.32703
93900,almost_sorted,quick,3,7.18157
93900,almost_sorted,introsort,3,4.01597
94000,random,quick,3,14.706
94000,random,introsort,3,14.0554
94000,reversed,quick,3,9.59347
94000,reversed,introsort,3,4.00027
94000,almost_sorted,quick,3,8.219
94000,almost_sorted,introsort,3,4.16033
94100,random,quick,3,14.7015
94100,random,introsort,3,14.3575
94100,reversed,quick,3,9.66763
94100,reversed,introsort,3,5.5543
94100,almost_sorted,quick,3,9.28347
94100,almost_sorted,introsort,3,6.55733
94200,random,quick,3,20.356
94200,random,introsort,3,15.8434
94200,reversed,quick,3,7.70983
94200,reversed,introsort,3,6.82513
94200,almost_sorted,quick,3,10.2539
94200,almost_sorted,introsort,3,4.8668
94300,random,quick,3,19.2567
94300,random,introsort,3,15.906
94300,reversed,quick,3,11.8519
94300,reversed,introsort,3,7.03707
94300,almost_sorted,quick,3,9.50963
94300,almost_sorted,introsort,3,5.77297
94400,random,quick,3,21.6012
94400,random,introsort,3,17.9236
94400,reversed,quick,3,10.3111
94400,reversed,introsort,3,6.21177
94400,almost_sorted,quick,3,8.1757
94400,almost_sorted,introsort,3,3.99783
94500,random,quick,3,15.2334
94500,random,introsort,3,12.1537
94500,reversed,quick,3,9.17443
94500,reversed,introsort,3,5.87487
94500,almost_sorted,quick,3,7.1978
94500,almost_sorted,introsort,3,4.85133
94600,random,quick,3,15.7105
94600,random,introsort,3,12.8891
94600,reversed,quick,3,10.1117
94600,reversed,introsort,3,5.02613
94600,almost_sorted,quick,3,10.4331
94600,almost_sorted,introsort,3,6.3631
94700,random,quick,3,19.8923
94700,random,introsort,3,14.6105
94700,reversed,quick,3,9.59273
94700,reversed,introsort,3,4.167
94700,almost_sorted,quick,3,7.0623
94700,almost_sorted,introsort,3,4.3288
94800,random,quick,3,19.0469
94800,random,introsort,3,13.4439
94800,reversed,quick,3,8.08097
94800,reversed,introsort,3,4.17327
94800,almost_sorted,quick,3,7.48763
94800,almost_sorted,introsort,3,4.471
94900,random,quick,3,16.1603
94900,random,introsort,3,16.0575
94900,reversed,quick,3,7.9437
94900,reversed,introsort,3,4.94177
94900,almost_sorted,quick,3,9.93087
94900,almost_sorted,introsort,3,6.25523
95000,random,quick,3,15.3609
95000,random,introsort,3,11.8783
95000,reversed,quick,3,7.01317
95000,reversed,introsort,3,4.28927
95000,almost_sorted,quick,3,10.2695
95000,almost_sorted,introsort,3,3.94233
95100,random,quick,3,15.8998
95100,random,introsort,3,12.8523
95100,reversed,quick,3,7.07177
95100,reversed,introsort,3,4.20787
95100,almost_sorted,quick,3,7.79717
95100,almost_sorted,introsort,3,5.42867
95200,random,quick,3,19.8433
95200,random,introsort,3,16.9654
95200,reversed,quick,3,11.2083
95200,reversed,introsort,3,5.86533
95200,almost_sorted,quick,3,11.6965
95200,almost_sorted,introsort,3,6.52773
95300,random,quick,3,21.8748
95300,random,introsort,3,18.1062
95300,reversed,quick,3,10.6544
95300,reversed,introsort,3,4.36923
95300,almost_sorted,quick,3,7.5007
95300,almost_sorted,introsort,3,4.06083
95400,random,quick,3,16.0226
95400,random,introsort,3,12.6391
95400,reversed,quick,3,7.12887
95400,reversed,introsort,3,4.0385
95400,almost_sorted,quick,3,8.0964
95400,almost_sorted,introsort,3,4.31457
95500,random,quick,3,19.4648
95500,random,introsort,3,19.9292
95500,reversed,quick,3,10.3876
95500,reversed,introsort,3,6.50703
95500,almost_sorted,quick,3,11.1454
95500,almost_sorted,introsort,3,6.42883
95600,random,quick,3,23.13
95600,random,introsort,3,19.4729
95600,reversed,quick,3,10.9778
95600,reversed,introsort,3,6.00173
95600,almost_sorted,quick,3,10.1699
95600,almost_sorted,introsort,3,3.98027
95700,random,quick,3,17.8038
95700,random,introsort,3,17.4883
95700,reversed,quick,3,9.6898
95700,reversed,introsort,3,4.0964
95700,almost_sorted,quick,3,6.98853
95700,almost_sorted,introsort,3,3.93643
95800,random,quick,3,18.0835
95800,random,introsort,3,16.4189
95800,reversed,quick,3,12.4285
95800,reversed,introsort,3,4.32087
95800,almost_sorted,quick,3,7.0594
95800,almost_sorted,introsort,3,5.73907
95900,random,quick,3,19.3256
95900,random,introsort,3,15.9166
95900,reversed,quick,3,11.3171
95900,reversed,introsort,3,6.0242
95900,almost_sorted,quick,3,10.6764
95900,almost_sorted,introsort,3,7.16247
96000,random,quick,3,20.1842
96000,random,introsort,3,11.6825
96000,reversed,quick,3,6.99643
96000,reversed,introsort,3,3.96997
96000,almost_sorted,quick,3,7.26597
96000,almost_sorted,introsort,3,3.95353
96100,random,quick,3,14.0818
96100,random,introsort,3,11.6722
96100,reversed,quick,3,7.10967
96100,reversed,introsort,3,4.0013
96100,almost_sorted,quick,3,7.01933
96100,almost_sorted,introsort,3,4.07517
96200,random,quick,3,13.976
96200,random,introsort,3,12.2265
96200,reversed,quick,3,6.9303
96200,reversed,introsort,3,3.78563
96200,almost_sorted,quick,3,6.99213
96200,almost_sorted,introsort,3,3.93893
96300,random,quick,3,21.9956
96300,random,introsort,3,14.3979
96300,reversed,quick,3,12.9752
96300,reversed,introsort,3,5.7363
96300,almost_sorted,quick,3,12.5552
96300,almost_sorted,introsort,3,4.9011
96400,random,quick,3,19.6464
96400,random,introsort,3,13.0961
96400,reversed,quick,3,8.28373
96400,reversed,introsort,3,3.86607
96400,almost_sorted,quick,3,7.1029
96400,almost_sorted,introsort,3,4.02893
96500,random,quick,3,13.9238
96500,random,introsort,3,11.7805
96500,reversed,quick,3,7.10053
96500,reversed,introsort,3,4.10177
96500,almost_sorted,quick,3,10.2543
96500,almost_sorted,introsort,3,5.19393
96600,random,quick,3,17.5053
96600,random,introsort,3,13.2161
96600,reversed,quick,3,6.8082
96600,reversed,introsort,3,6.33643
96600,almost_sorted,quick,3,11.1324
96600,almost_sorted,introsort,3,5.62707
96700,random,quick,3,17.0118
96700,random,introsort,3,13.8449
96700,reversed,quick,3,6.8565
96700,reversed,introsort,3,3.70623
96700,almost_sorted,quick,3,7.03267
96700,almost_sorted,introsort,3,6.97477
96800,random,quick,3,18.6115
96800,random,introsort,3,15.5035
96800,reversed,quick,3,8.5831
96800,reversed,introsort,3,5.37733
96800,almost_sorted,quick,3,10.5918
96800,almost_sorted,introsort,3,6.77693
96900,random,quick,3,22.3068
96900,random,introsort,3,17.4802
96900,reversed,quick,3,11.8648
96900,reversed,introsort,3,7.10407
96900,almost_sorted,quick,3,12.0255
96900,almost_sorted,introsort,3,5.92057
97000,random,quick,3,19.4496
97000,random,introsort,3,12.411
97000,reversed,quick,3,10.8226
97000,reversed,introsort,3,5.12957
97000,almost_sorted,quick,3,8.95717
97000,almost_sorted,introsort,3,5.8861
97100,random,quick,3,16.1359
97100,random,introsort,3,15.9142
97100,reversed,quick,3,9.66283
97100,reversed,introsort,3,4.65137
97100,almost_sorted,quick,3,8.63247
97100,almost_sorted,introsort,3,5.80057
97200,random,quick,3,15.8268
97200,random,introsort,3,14.2978
97200,reversed,quick,3,7.3011
97200,reversed,introsort,3,3.9363
97200,almost_sorted,quick,3,7.2401
97200,almost_sorted,introsort,3,5.26367
97300,random,quick,3,14.5575
97300,random,introsort,3,11.8426
97300,reversed,quick,3,7.0587
97300,reversed,introsort,3,3.92977
97300,almost_sorted,quick,3,7.17217
97300,almost_sorted,introsort,3,4.67443
97400,random,quick,3,22.0082
97400,random,introsort,3,15.2145
97400,reversed,quick,3,9.0524
97400,reversed,introsort,3,4.30493
97400,almost_sorted,quick,3,9.37137
97400,almost_sorted,introsort,3,4.04593
97500,random,quick,3,18.896
97500,random,introsort,3,17.4504
97500,reversed,quick,3,8.1622
97500,reversed,introsort,3,4.05853
97500,almost_sorted,quick,3,7.12233
97500,almost_sorted,introsort,3,4.7768
97600,random,quick,3,15.272
97600,random,introsort,3,15.9298
97600,reversed,quick,3,9.0604
97600,reversed,introsort,3,3.95223
97600,almost_sorted,quick,3,9.26137
97600,almost_sorted,introsort,3,3.993
97700,random,quick,3,19.91
97700,random,introsort,3,16.0201
97700,reversed,quick,3,8.74487
97700,reversed,introsort,3,4.8651
97700,almost_sorted,quick,3,9.5088
97700,almost_sorted,introsort,3,4.05277
97800,random,quick,3,19.5298
97800,random,introsort,3,16.0397
