size,array_type,algorithm,threshold,repeats,time_ms
19000,random,merge,0,5,9.18878
19000,random,merge_insertion,5,5,7.76706
19000,random,merge_insertion,10,5,7.8546
19000,random,merge_insertion,15,5,7.85148
19000,random,merge_insertion,20,5,8.03158
19000,random,merge_insertion,30,5,7.73702
19000,random,merge_insertion,50,5,8.13284
19000,reversed,merge,0,5,5.85422
19000,reversed,merge_insertion,5,5,4.82676
19000,reversed,merge_insertion,10,5,4.59456
19000,reversed,merge_insertion,15,5,4.62174
19000,reversed,merge_insertion,20,5,5.26968
19000,reversed,merge_insertion,30,5,5.1896
19000,reversed,merge_insertion,50,5,6.42158
19000,almost_sorted,merge,0,5,5.844
19000,almost_sorted,merge_insertion,5,5,5.2201
19000,almost_sorted,merge_insertion,10,5,5.14884
19000,almost_sorted,merge_insertion,15,5,4.66852
19000,almost_sorted,merge_insertion,20,5,4.59678
19000,almost_sorted,merge_insertion,30,5,4.70504
19000,almost_sorted,merge_insertion,50,5,4.09388
19100,random,merge,0,5,8.75782
19100,random,merge_insertion,5,5,6.11166
19100,random,merge_insertion,10,5,8.5443
19100,random,merge_insertion,15,5,7.99412
19100,random,merge_insertion,20,5,7.95568
19100,random,merge_insertion,30,5,7.88828
19100,random,merge_insertion,50,5,8.22996
19100,reversed,merge,0,5,5.77006
19100,reversed,merge_insertion,5,5,5.10444
19100,reversed,merge_insertion,10,5,4.72052
19100,reversed,merge_insertion,15,5,4.73804
19100,reversed,merge_insertion,20,5,5.26654
19100,reversed,merge_insertion,30,5,5.08588
19100,reversed,merge_insertion,50,5,5.7807
19100,almost_sorted,merge,0,5,5.85166
19100,almost_sorted,merge_insertion,5,5,5.42994
19100,almost_sorted,merge_insertion,10,5,4.67658
19100,almost_sorted,merge_insertion,15,5,4.86536
19100,almost_sorted,merge_insertion,20,5,4.50884
19100,almost_sorted,merge_insertion,30,5,4.65436
19100,almost_sorted,merge_insertion,50,5,4.41776
19200,random,merge,0,5,9.5457
19200,random,merge_insertion,5,5,8.65444
19200,random,merge_insertion,10,5,8.07368
19200,random,merge_insertion,15,5,8.53104
19200,random,merge_insertion,20,5,8.77364
19200,random,merge_insertion,30,5,8.25598
19200,random,merge_insertion,50,5,7.5697
19200,reversed,merge,0,5,6.10224
19200,reversed,merge_insertion,5,5,5.28864
19200,reversed,merge_insertion,10,5,4.734
19200,reversed,merge_insertion,15,5,4.61638
19200,reversed,merge_insertion,20,5,5.0619
19200,reversed,merge_insertion,30,5,5.23886
19200,reversed,merge_insertion,50,5,6.9327
19200,almost_sorted,merge,0,5,6.4301
19200,almost_sorted,merge_insertion,5,5,5.05732
19200,almost_sorted,merge_insertion,10,5,5.0301
19200,almost_sorted,merge_insertion,15,5,5.03442
19200,almost_sorted,merge_insertion,20,5,3.9293
19200,almost_sorted,merge_insertion,30,5,4.04058
19200,almost_sorted,merge_insertion,50,5,3.53176
19300,random,merge,0,5,7.0345
19300,random,merge_insertion,5,5,8.00272
19300,random,merge_insertion,10,5,48.373
19300,random,merge_insertion,15,5,29.3222
19300,random,merge_insertion,20,5,7.3193
19300,random,merge_insertion,30,5,7.68966
19300,random,merge_insertion,50,5,12.226
19300,reversed,merge,0,5,5.3599
19300,reversed,merge_insertion,5,5,4.48496
19300,reversed,merge_insertion,10,5,4.51604
19300,reversed,merge_insertion,15,5,3.92746
19300,reversed,merge_insertion,20,5,4.96332
19300,reversed,merge_insertion,30,5,5.24044
19300,reversed,merge_insertion,50,5,6.17588
19300,almost_sorted,merge,0,5,5.67056
19300,almost_sorted,merge_insertion,5,5,4.5793
19300,almost_sorted,merge_insertion,10,5,3.94318
19300,almost_sorted,merge_insertion,15,5,3.80756
19300,almost_sorted,merge_insertion,20,5,2.50216
19300,almost_sorted,merge_insertion,30,5,3.53908
19300,almost_sorted,merge_insertion,50,5,3.62806
19400,random,merge,0,5,9.00096
19400,random,merge_insertion,5,5,7.86344
19400,random,merge_insertion,10,5,7.14958
19400,random,merge_insertion,15,5,7.43372
19400,random,merge_insertion,20,5,7.42524
19400,random,merge_insertion,30,5,7.30514
19400,random,merge_insertion,50,5,7.32286
19400,reversed,merge,0,5,5.7039
19400,reversed,merge_insertion,5,5,3.84354
19400,reversed,merge_insertion,10,5,4.94676
19400,reversed,merge_insertion,15,5,5.44206
19400,reversed,merge_insertion,20,5,4.38922
19400,reversed,merge_insertion,30,5,4.97166
19400,reversed,merge_insertion,50,5,6.8069
19400,almost_sorted,merge,0,5,4.7831
19400,almost_sorted,merge_insertion,5,5,4.00774
19400,almost_sorted,merge_insertion,10,5,3.42482
19400,almost_sorted,merge_insertion,15,5,2.96046
19400,almost_sorted,merge_insertion,20,5,3.05868
19400,almost_sorted,merge_insertion,30,5,2.3841
19400,almost_sorted,merge_insertion,50,5,1.93688
19500,random,merge,0,5,5.89158
19500,random,merge_insertion,5,5,6.19376
19500,random,merge_insertion,10,5,5.4461
19500,random,merge_insertion,15,5,5.62294
19500,random,merge_insertion,20,5,5.03316
19500,random,merge_insertion,30,5,6.16482
19500,random,merge_insertion,50,5,5.34324
19500,reversed,merge,0,5,3.55508
19500,reversed,merge_insertion,5,5,2.60288
19500,reversed,merge_insertion,10,5,2.44802
19500,reversed,merge_insertion,15,5,2.13028
19500,reversed,merge_insertion,20,5,2.19466
19500,reversed,merge_insertion,30,5,3.94394
19500,reversed,merge_insertion,50,5,3.18496
19500,almost_sorted,merge,0,5,3.15612
19500,almost_sorted,merge_insertion,5,5,2.07028
19500,almost_sorted,merge_insertion,10,5,1.57154
19500,almost_sorted,merge_insertion,15,5,1.57292
19500,almost_sorted,merge_insertion,20,5,1.3742
19500,almost_sorted,merge_insertion,30,5,1.40016
19500,almost_sorted,merge_insertion,50,5,1.22788
19600,random,merge,0,5,4.20586
19600,random,merge_insertion,5,5,3.5671
19600,random,merge_insertion,10,5,3.4625
19600,random,merge_insertion,15,5,4.68664
19600,random,merge_insertion,20,5,7.89124
19600,random,merge_insertion,30,5,4.9999
19600,random,merge_insertion,50,5,3.7305
19600,reversed,merge,0,5,2.47106
19600,reversed,merge_insertion,5,5,1.88912
19600,reversed,merge_insertion,10,5,2.08152
19600,reversed,merge_insertion,15,5,2.33064
19600,reversed,merge_insertion,20,5,1.97634
19600,reversed,merge_insertion,30,5,2.06402
19600,reversed,merge_insertion,50,5,2.70706
19600,almost_sorted,merge,0,5,2.51426
19600,almost_sorted,merge_insertion,5,5,2.00212
19600,almost_sorted,merge_insertion,10,5,1.80824
19600,almost_sorted,merge_insertion,15,5,1.86274
19600,almost_sorted,merge_insertion,20,5,2.4545
19600,almost_sorted,merge_insertion,30,5,1.61178
19600,almost_sorted,merge_insertion,50,5,1.37926
19700,random,merge,0,5,4.5414
19700,random,merge_insertion,5,5,3.9958
19700,random,merge_insertion,10,5,3.9052
19700,random,merge_insertion,15,5,3.84272
19700,random,merge_insertion,20,5,4.52868
19700,random,merge_insertion,30,5,3.86418
19700,random,merge_insertion,50,5,3.84718
19700,reversed,merge,0,5,2.30148
19700,reversed,merge_insertion,5,5,1.97886
19700,reversed,merge_insertion,10,5,1.81512
19700,reversed,merge_insertion,15,5,1.83832
19700,reversed,merge_insertion,20,5,2.074
19700,reversed,merge_insertion,30,5,2.24498
19700,reversed,merge_insertion,50,5,2.601
19700,almost_sorted,merge,0,5,2.486
19700,almost_sorted,merge_insertion,5,5,1.96396
19700,almost_sorted,merge_insertion,10,5,1.82688
19700,almost_sorted,merge_insertion,15,5,1.74748
19700,almost_sorted,merge_insertion,20,5,1.59862
19700,almost_sorted,merge_insertion,30,5,1.59874
19700,almost_sorted,merge_insertion,50,5,1.48912
19800,random,merge,0,5,4.88702
19800,random,merge_insertion,5,5,4.44468
19800,random,merge_insertion,10,5,3.8935
19800,random,merge_insertion,15,5,3.92532
19800,random,merge_insertion,20,5,3.81668
19800,random,merge_insertion,30,5,3.84102
19800,random,merge_insertion,50,5,4.1019
19800,reversed,merge,0,5,2.42886
19800,reversed,merge_insertion,5,5,1.99034
19800,reversed,merge_insertion,10,5,1.83524
19800,reversed,merge_insertion,15,5,1.9171
19800,reversed,merge_insertion,20,5,2.08
19800,reversed,merge_insertion,30,5,1.98854
19800,reversed,merge_insertion,50,5,2.71366
19800,almost_sorted,merge,0,5,2.69936
19800,almost_sorted,merge_insertion,5,5,2.31972
19800,almost_sorted,merge_insertion,10,5,1.70764
19800,almost_sorted,merge_insertion,15,5,1.79614
19800,almost_sorted,merge_insertion,20,5,1.52694
19800,almost_sorted,merge_insertion,30,5,1.7751
19800,almost_sorted,merge_insertion,50,5,1.3724
19900,random,merge,0,5,4.4878
19900,random,merge_insertion,5,5,4.16906
19900,random,merge_insertion,10,5,3.9059
19900,random,merge_insertion,15,5,4.44776
19900,random,merge_insertion,20,5,3.93328
19900,random,merge_insertion,30,5,3.78374
19900,random,merge_insertion,50,5,3.91634
19900,reversed,merge,0,5,2.43166
19900,reversed,merge_insertion,5,5,1.9356
19900,reversed,merge_insertion,10,5,1.85272
19900,reversed,merge_insertion,15,5,2.0326
19900,reversed,merge_insertion,20,5,3.00568
19900,reversed,merge_insertion,30,5,2.641
19900,reversed,merge_insertion,50,5,2.93396
19900,almost_sorted,merge,0,5,2.81292
19900,almost_sorted,merge_insertion,5,5,2.00686
19900,almost_sorted,merge_insertion,10,5,3.70544
19900,almost_sorted,merge_insertion,15,5,2.71174
19900,almost_sorted,merge_insertion,20,5,2.47948
19900,almost_sorted,merge_insertion,30,5,2.38746
19900,almost_sorted,merge_insertion,50,5,1.4044
20000,random,merge,0,5,10.2785
20000,random,merge_insertion,5,5,9.24508
20000,random,merge_insertion,10,5,8.23702
20000,random,merge_insertion,15,5,8.00496
20000,random,merge_insertion,20,5,8.23808
20000,random,merge_insertion,30,5,7.83874
20000,random,merge_insertion,50,5,7.97968
20000,reversed,merge,0,5,5.38006
20000,reversed,merge_insertion,5,5,4.43316
20000,reversed,merge_insertion,10,5,4.29884
20000,reversed,merge_insertion,15,5,2.57572
20000,reversed,merge_insertion,20,5,4.7325
20000,reversed,merge_insertion,30,5,4.16714
20000,reversed,merge_insertion,50,5,6.43166
20000,almost_sorted,merge,0,5,6.09118
20000,almost_sorted,merge_insertion,5,5,5.35898
20000,almost_sorted,merge_insertion,10,5,4.50572
20000,almost_sorted,merge_insertion,15,5,4.25502
20000,almost_sorted,merge_insertion,20,5,4.07968
20000,almost_sorted,merge_insertion,30,5,4.06212
20000,almost_sorted,merge_insertion,50,5,3.43886
20100,random,merge,0,5,8.79384
20100,random,merge_insertion,5,5,7.85112
20100,random,merge_insertion,10,5,7.2539
20100,random,merge_insertion,15,5,7.53146
20100,random,merge_insertion,20,5,6.72366
20100,random,merge_insertion,30,5,6.4333
20100,random,merge_insertion,50,5,8.24648
20100,reversed,merge,0,5,5.21248
20100,reversed,merge_insertion,5,5,4.9419
20100,reversed,merge_insertion,10,5,4.47938
20100,reversed,merge_insertion,15,5,2.9438
20100,reversed,merge_insertion,20,5,6.10824
20100,reversed,merge_insertion,30,5,5.44448
20100,reversed,merge_insertion,50,5,8.0269
20100,almost_sorted,merge,0,5,4.83982
20100,almost_sorted,merge_insertion,5,5,3.46662
20100,almost_sorted,merge_insertion,10,5,3.93366
20100,almost_sorted,merge_insertion,15,5,4.78324
20100,almost_sorted,merge_insertion,20,5,5.0158
20100,almost_sorted,merge_insertion,30,5,4.31308
20100,almost_sorted,merge_insertion,50,5,3.07838
20200,random,merge,0,5,9.24214
20200,random,merge_insertion,5,5,8.0633
20200,random,merge_insertion,10,5,9.23736
20200,random,merge_insertion,15,5,7.76514
20200,random,merge_insertion,20,5,7.3073
20200,random,merge_insertion,30,5,7.83156
20200,random,merge_insertion,50,5,8.8778
20200,reversed,merge,0,5,5.86876
20200,reversed,merge_insertion,5,5,5.28162
20200,reversed,merge_insertion,10,5,5.13176
20200,reversed,merge_insertion,15,5,5.20814
20200,reversed,merge_insertion,20,5,5.45562
20200,reversed,merge_insertion,30,5,5.83812
20200,reversed,merge_insertion,50,5,7.11704
20200,almost_sorted,merge,0,5,6.72914
20200,almost_sorted,merge_insertion,5,5,5.48556
20200,almost_sorted,merge_insertion,10,5,5.21278
20200,almost_sorted,merge_insertion,15,5,5.08962
20200,almost_sorted,merge_insertion,20,5,5.01106
20200,almost_sorted,merge_insertion,30,5,4.66664
20200,almost_sorted,merge_insertion,50,5,4.20072
20300,random,merge,0,5,9.51128
20300,random,merge_insertion,5,5,8.43274
20300,random,merge_insertion,10,5,10.9488
20300,random,merge_insertion,15,5,9.25158
20300,random,merge_insertion,20,5,8.26884
20300,random,merge_insertion,30,5,8.68068
20300,random,merge_insertion,50,5,8.63434
20300,reversed,merge,0,5,6.31336
20300,reversed,merge_insertion,5,5,5.28754
20300,reversed,merge_insertion,10,5,4.37564
20300,reversed,merge_insertion,15,5,5.2883
20300,reversed,merge_insertion,20,5,5.58284
20300,reversed,merge_insertion,30,5,5.82786
20300,reversed,merge_insertion,50,5,6.40792
20300,almost_sorted,merge,0,5,5.97444
20300,almost_sorted,merge_insertion,5,5,5.3822
20300,almost_sorted,merge_insertion,10,5,4.89578
20300,almost_sorted,merge_insertion,15,5,5.1347
20300,almost_sorted,merge_insertion,20,5,4.69856
20300,almost_sorted,merge_insertion,30,5,4.54878
20300,almost_sorted,merge_insertion,50,5,5.586
20400,random,merge,0,5,10.4034
20400,random,merge_insertion,5,5,8.9619
20400,random,merge_insertion,10,5,8.9076
20400,random,merge_insertion,15,5,9.33488
20400,random,merge_insertion,20,5,8.41822
20400,random,merge_insertion,30,5,8.4019
20400,random,merge_insertion,50,5,7.33556
20400,reversed,merge,0,5,3.81786
20400,reversed,merge_insertion,5,5,4.52884
20400,reversed,merge_insertion,10,5,5.21878
20400,reversed,merge_insertion,15,5,5.12226
20400,reversed,merge_insertion,20,5,5.51416
20400,reversed,merge_insertion,30,5,5.51736
20400,reversed,merge_insertion,50,5,6.394
20400,almost_sorted,merge,0,5,6.35952
20400,almost_sorted,merge_insertion,5,5,4.36748
20400,almost_sorted,merge_insertion,10,5,2.74362
20400,almost_sorted,merge_insertion,15,5,2.37202
20400,almost_sorted,merge_insertion,20,5,3.81858
20400,almost_sorted,merge_insertion,30,5,4.39284
20400,almost_sorted,merge_insertion,50,5,4.1051
20500,random,merge,0,5,10.0612
20500,random,merge_insertion,5,5,7.78844
20500,random,merge_insertion,10,5,9.18242
20500,random,merge_insertion,15,5,8.37062
20500,random,merge_insertion,20,5,6.4639
20500,random,merge_insertion,30,5,7.43512
20500,random,merge_insertion,50,5,8.27136
20500,reversed,merge,0,5,6.27146
20500,reversed,merge_insertion,5,5,5.17638
20500,reversed,merge_insertion,10,5,5.29872
20500,reversed,merge_insertion,15,5,4.97254
20500,reversed,merge_insertion,20,5,4.36712
20500,reversed,merge_insertion,30,5,5.08542
20500,reversed,merge_insertion,50,5,7.7228
20500,almost_sorted,merge,0,5,5.04506
20500,almost_sorted,merge_insertion,5,5,3.48504
20500,almost_sorted,merge_insertion,10,5,4.48516
20500,almost_sorted,merge_insertion,15,5,4.59194
20500,almost_sorted,merge_insertion,20,5,4.63806
20500,almost_sorted,merge_insertion,30,5,4.79422
20500,almost_sorted,merge_insertion,50,5,4.42864
20600,random,merge,0,5,10.4139
20600,random,merge_insertion,5,5,6.74372
20600,random,merge_insertion,10,5,8.65994
20600,random,merge_insertion,15,5,8.7126
20600,random,merge_insertion,20,5,8.28504
20600,random,merge_insertion,30,5,5.95272
20600,random,merge_insertion,50,5,8.27346
20600,reversed,merge,0,5,5.75696
20600,reversed,merge_insertion,5,5,4.43426
20600,reversed,merge_insertion,10,5,5.26392
20600,reversed,merge_insertion,15,5,5.08824
20600,reversed,merge_insertion,20,5,5.5675
20600,reversed,merge_insertion,30,5,5.5675
20600,reversed,merge_insertion,50,5,7.67798
20600,almost_sorted,merge,0,5,6.38028
20600,almost_sorted,merge_insertion,5,5,3.57468
20600,almost_sorted,merge_insertion,10,5,3.21846
20600,almost_sorted,merge_insertion,15,5,5.38676
20600,almost_sorted,merge_insertion,20,5,5.07306
20600,almost_sorted,merge_insertion,30,5,4.4446
20600,almost_sorted,merge_insertion,50,5,4.3027
20700,random,merge,0,5,9.52914
20700,random,merge_insertion,5,5,9.00222
20700,random,merge_insertion,10,5,5.71328
20700,random,merge_insertion,15,5,9.2802
20700,random,merge_insertion,20,5,8.06044
20700,random,merge_insertion,30,5,8.48906
20700,random,merge_insertion,50,5,9.29058
20700,reversed,merge,0,5,6.44052
20700,reversed,merge_insertion,5,5,5.492
20700,reversed,merge_insertion,10,5,4.44052
20700,reversed,merge_insertion,15,5,4.57694
20700,reversed,merge_insertion,20,5,5.03984
20700,reversed,merge_insertion,30,5,5.06946
20700,reversed,merge_insertion,50,5,7.33868
20700,almost_sorted,merge,0,5,5.85384
20700,almost_sorted,merge_insertion,5,5,4.55696
20700,almost_sorted,merge_insertion,10,5,5.70728
20700,almost_sorted,merge_insertion,15,5,5.71912
20700,almost_sorted,merge_insertion,20,5,4.42594
20700,almost_sorted,merge_insertion,30,5,3.5
20700,almost_sorted,merge_insertion,50,5,4.11296
20800,random,merge,0,5,9.74254
20800,random,merge_insertion,5,5,6.9851
20800,random,merge_insertion,10,5,7.93214
20800,random,merge_insertion,15,5,9.18534
20800,random,merge_insertion,20,5,7.19116
20800,random,merge_insertion,30,5,6.84354
20800,random,merge_insertion,50,5,9.01362
20800,reversed,merge,0,5,5.743
20800,reversed,merge_insertion,5,5,4.86286
20800,reversed,merge_insertion,10,5,5.2951
20800,reversed,merge_insertion,15,5,4.72356
20800,reversed,merge_insertion,20,5,5.05774
20800,reversed,merge_insertion,30,5,4.74818
20800,reversed,merge_insertion,50,5,7.2797
20800,almost_sorted,merge,0,5,6.43372
20800,almost_sorted,merge_insertion,5,5,5.74476
20800,almost_sorted,merge_insertion,10,5,5.2113
20800,almost_sorted,merge_insertion,15,5,4.8465
20800,almost_sorted,merge_insertion,20,5,4.01648
20800,almost_sorted,merge_insertion,30,5,4.47662
20800,almost_sorted,merge_insertion,50,5,5.08408
20900,random,merge,0,5,9.6748
20900,random,merge_insertion,5,5,7.8989
20900,random,merge_insertion,10,5,6.77852
20900,random,merge_insertion,15,5,8.85164
20900,random,merge_insertion,20,5,7.68008
20900,random,merge_insertion,30,5,6.6179
20900,random,merge_insertion,50,5,8.10562
20900,reversed,merge,0,5,6.21812
20900,reversed,merge_insertion,5,5,5.00968
